source,target,relationship
CUSTOMER::USER1543,ADDRESS::ADDR_01571,address
CUSTOMER::USER1543,PAYMENT::PAY_01571,payment
CUSTOMER::USER1543,IP::10.73.203.226,ip
CUSTOMER::USER0785,DEVICE::DEV_01572,device
CUSTOMER::USER0785,ADDRESS::ADDR_01572,address
CUSTOMER::USER0785,PAYMENT::PAY_01572,payment
CUSTOMER::USER0785,IP::10.125.8.128,ip
CUSTOMER::USER1142,DEVICE::DEV_01573,device
CUSTOMER::USER1142,ADDRESS::ADDR_01573,address
CUSTOMER::USER1142,PAYMENT::PAY_01573,payment
CUSTOMER::USER1142,IP::10.226.252.102,ip
CUSTOMER::USER1764,DEVICE::DEV_01574,device
CUSTOMER::USER1764,ADDRESS::ADDR_01574,address
CUSTOMER::USER1764,PAYMENT::PAY_01574,payment
CUSTOMER::USER1764,IP::10.39.146.211,ip
CUSTOMER::USER1272,DEVICE::DEV_01575,device
CUSTOMER::USER1272,ADDRESS::ADDR_01575,address
CUSTOMER::USER1272,PAYMENT::PAY_01575,payment
CUSTOMER::USER1272,IP::10.241.14.74,ip
CUSTOMER::USER0438,DEVICE::DEV_01576,device
CUSTOMER::USER0438,ADDRESS::ADDR_01576,address
CUSTOMER::USER0438,PAYMENT::PAY_01576,payment
CUSTOMER::USER0438,IP::10.122.25.226,ip
CUSTOMER::USER0679,DEVICE::DEV_01577,device
CUSTOMER::USER0679,ADDRESS::ADDR_01577,address
CUSTOMER::USER0679,PAYMENT::PAY_01577,payment
CUSTOMER::USER0679,IP::10.29.169.234,ip
CUSTOMER::USER1882,DEVICE::DEV_01578,device
CUSTOMER::USER1882,ADDRESS::ADDR_01578,address
CUSTOMER::USER1882,PAYMENT::PAY_01578,payment
CUSTOMER::USER1882,IP::10.175.194.67,ip
CUSTOMER::USER0474,DEVICE::DEV_01579,device
CUSTOMER::USER0474,ADDRESS::ADDR_01579,address
CUSTOMER::USER0474,PAYMENT::PAY_01579,payment
CUSTOMER::USER0474,IP::10.211.107.16,ip
CUSTOMER::USER1162,DEVICE::DEV_01580,device
CUSTOMER::USER1162,ADDRESS::ADDR_01580,address
CUSTOMER::USER1162,PAYMENT::PAY_01580,payment
CUSTOMER::USER1162,IP::10.94.89.133,ip
CUSTOMER::USER0126,DEVICE::DEV_01581,device
CUSTOMER::USER0126,ADDRESS::ADDR_01581,address
CUSTOMER::USER0126,PAYMENT::PAY_01581,payment
CUSTOMER::USER0126,IP::10.68.118.109,ip
CUSTOMER::USER0510,DEVICE::DEV_01582,device
CUSTOMER::USER0510,ADDRESS::ADDR_01582,address
CUSTOMER::USER0510,PAYMENT::PAY_01582,payment
CUSTOMER::USER0510,IP::10.84.177.78,ip
CUSTOMER::USER1554,DEVICE::DEV_01583,device
CUSTOMER::USER1554,ADDRESS::ADDR_01583,address
CUSTOMER::USER1554,PAYMENT::PAY_01583,payment
CUSTOMER::USER1554,IP::10.195.64.220,ip
CUSTOMER::USER0143,DEVICE::DEV_01584,device
CUSTOMER::USER0143,ADDRESS::ADDR_01584,address
CUSTOMER::USER0143,PAYMENT::PAY_01584,payment
CUSTOMER::USER0143,IP::10.93.11.39,ip
CUSTOMER::USER1816,DEVICE::DEV_01585,device
CUSTOMER::USER1816,ADDRESS::ADDR_01585,address
CUSTOMER::USER1816,PAYMENT::PAY_01585,payment
CUSTOMER::USER1816,IP::10.205.222.54,ip
CUSTOMER::USER1318,DEVICE::DEV_01586,device
CUSTOMER::USER1318,ADDRESS::ADDR_01586,address
CUSTOMER::USER1318,PAYMENT::PAY_01586,payment
CUSTOMER::USER1318,IP::10.153.146.34,ip
CUSTOMER::USER1312,DEVICE::DEV_01587,device
CUSTOMER::USER1312,ADDRESS::ADDR_01587,address
CUSTOMER::USER1312,PAYMENT::PAY_01587,payment
CUSTOMER::USER1312,IP::10.115.177.246,ip
CUSTOMER::USER0010,DEVICE::DEV_01588,device
CUSTOMER::USER0010,ADDRESS::ADDR_01588,address
CUSTOMER::USER0010,PAYMENT::PAY_01588,payment
CUSTOMER::USER0010,IP::10.216.25.61,ip
CUSTOMER::USER0548,DEVICE::DEV_01589,device
CUSTOMER::USER0548,ADDRESS::ADDR_01589,address
CUSTOMER::USER0548,PAYMENT::PAY_01589,payment
CUSTOMER::USER0548,IP::10.111.39.145,ip
CUSTOMER::USER0261,DEVICE::DEV_01590,device
CUSTOMER::USER0261,ADDRESS::ADDR_01590,address
CUSTOMER::USER0261,PAYMENT::PAY_01590,payment
CUSTOMER::USER0261,IP::10.3.29.13,ip
CUSTOMER::USER1256,DEVICE::DEV_01591,device
CUSTOMER::USER1256,ADDRESS::ADDR_01591,address
CUSTOMER::USER1256,PAYMENT::PAY_01591,payment
CUSTOMER::USER1256,IP::10.76.194.46,ip
CUSTOMER::USER1603,DEVICE::DEV_01592,device
CUSTOMER::USER1603,ADDRESS::ADDR_01592,address
CUSTOMER::USER1603,PAYMENT::PAY_01592,payment
CUSTOMER::USER1603,IP::10.251.69.12,ip
CUSTOMER::USER1395,DEVICE::DEV_01593,device
CUSTOMER::USER1395,ADDRESS::ADDR_01593,address
CUSTOMER::USER1395,PAYMENT::PAY_01593,payment
CUSTOMER::USER1395,IP::10.86.191.28,ip
CUSTOMER::USER0156,DEVICE::DEV_01594,device
CUSTOMER::USER0156,ADDRESS::ADDR_01594,address
CUSTOMER::USER0156,PAYMENT::PAY_01594,payment
CUSTOMER::USER0156,IP::10.19.216.151,ip
CUSTOMER::USER0683,DEVICE::DEV_01595,device
CUSTOMER::USER0683,ADDRESS::ADDR_01595,address
CUSTOMER::USER0683,PAYMENT::PAY_01595,payment
CUSTOMER::USER0683,IP::10.88.193.215,ip
CUSTOMER::USER1470,DEVICE::DEV_01596,device
CUSTOMER::USER1470,ADDRESS::ADDR_01596,address
CUSTOMER::USER1470,PAYMENT::PAY_01596,payment
CUSTOMER::USER1470,IP::10.92.143.3,ip
CUSTOMER::USER0396,DEVICE::DEV_01597,device
CUSTOMER::USER0396,ADDRESS::ADDR_01597,address
CUSTOMER::USER0396,PAYMENT::PAY_01597,payment
CUSTOMER::USER0396,IP::10.78.152.51,ip
CUSTOMER::USER1073,DEVICE::DEV_01598,device
CUSTOMER::USER1073,ADDRESS::ADDR_01598,address
CUSTOMER::USER1073,PAYMENT::PAY_01598,payment
CUSTOMER::USER1073,IP::10.252.247.66,ip
CUSTOMER::USER1868,DEVICE::DEV_01599,device
CUSTOMER::USER1868,ADDRESS::ADDR_01599,address
CUSTOMER::USER1868,PAYMENT::PAY_01599,payment
CUSTOMER::USER1868,IP::10.101.49.129,ip
CUSTOMER::USER0782,DEVICE::DEV_01600,device
CUSTOMER::USER0782,ADDRESS::ADDR_01600,address
CUSTOMER::USER0782,PAYMENT::PAY_01600,payment
CUSTOMER::USER0782,IP::10.32.100.142,ip
CUSTOMER::USER0317,DEVICE::DEV_01601,device
CUSTOMER::USER0317,ADDRESS::ADDR_01601,address
CUSTOMER::USER0317,PAYMENT::PAY_01601,payment
CUSTOMER::USER0317,IP::10.156.152.57,ip
CUSTOMER::USER0215,DEVICE::DEV_01602,device
CUSTOMER::USER0215,ADDRESS::ADDR_01602,address
CUSTOMER::USER0215,PAYMENT::PAY_01602,payment
CUSTOMER::USER0215,IP::10.202.176.192,ip
CUSTOMER::USER0248,DEVICE::DEV_01603,device
CUSTOMER::USER0248,ADDRESS::ADDR_01603,address
CUSTOMER::USER0248,PAYMENT::PAY_01603,payment
CUSTOMER::USER0248,IP::10.119.227.100,ip
CUSTOMER::USER1327,DEVICE::DEV_01604,device
CUSTOMER::USER1327,ADDRESS::ADDR_01604,address
CUSTOMER::USER1327,PAYMENT::PAY_01604,payment
CUSTOMER::USER1327,IP::10.205.52.63,ip
CUSTOMER::USER0587,DEVICE::DEV_01605,device
CUSTOMER::USER0587,ADDRESS::ADDR_01605,address
CUSTOMER::USER0587,PAYMENT::PAY_01605,payment
CUSTOMER::USER0587,IP::10.134.142.190,ip
CUSTOMER::USER0063,DEVICE::DEV_01606,device
CUSTOMER::USER0063,ADDRESS::ADDR_01606,address
CUSTOMER::USER0063,PAYMENT::PAY_01606,payment
CUSTOMER::USER0063,IP::10.76.222.84,ip
CUSTOMER::USER1767,DEVICE::DEV_01607,device
CUSTOMER::USER1767,ADDRESS::ADDR_01607,address
CUSTOMER::USER1767,PAYMENT::PAY_01607,payment
CUSTOMER::USER1767,IP::10.136.237.138,ip
CUSTOMER::USER0856,DEVICE::DEV_01608,device
CUSTOMER::USER0856,ADDRESS::ADDR_01608,address
CUSTOMER::USER0856,PAYMENT::PAY_01608,payment
CUSTOMER::USER0856,IP::10.174.231.248,ip
CUSTOMER::USER0867,DEVICE::DEV_01609,device
CUSTOMER::USER0867,ADDRESS::ADDR_01609,address
CUSTOMER::USER0867,PAYMENT::PAY_01609,payment
CUSTOMER::USER0867,IP::10.127.106.51,ip
CUSTOMER::USER1893,DEVICE::DEV_01610,device
CUSTOMER::USER1893,ADDRESS::ADDR_01610,address
CUSTOMER::USER1893,PAYMENT::PAY_01610,payment
CUSTOMER::USER1893,IP::10.137.234.124,ip
CUSTOMER::USER0119,DEVICE::DEV_01611,device
CUSTOMER::USER0119,ADDRESS::ADDR_01611,address
CUSTOMER::USER0119,PAYMENT::PAY_01611,payment
CUSTOMER::USER0119,IP::10.89.28.99,ip
CUSTOMER::USER1635,IP::10.61.249.135,ip
CUSTOMER::USER0988,DEVICE::DEV_01613,device
CUSTOMER::USER0988,ADDRESS::ADDR_01613,address
CUSTOMER::USER0988,PAYMENT::PAY_01613,payment
CUSTOMER::USER0988,IP::10.35.18.217,ip
CUSTOMER::USER0477,DEVICE::DEV_01614,device
CUSTOMER::USER0477,ADDRESS::ADDR_01614,address
CUSTOMER::USER0477,PAYMENT::PAY_01614,payment
CUSTOMER::USER0477,IP::10.237.194.32,ip
CUSTOMER::USER0033,DEVICE::DEV_01615,device
CUSTOMER::USER0033,ADDRESS::ADDR_01615,address
CUSTOMER::USER0033,PAYMENT::PAY_01615,payment
CUSTOMER::USER0033,IP::10.25.51.191,ip
CUSTOMER::USER1704,DEVICE::DEV_01616,device
CUSTOMER::USER1704,ADDRESS::ADDR_01616,address
CUSTOMER::USER1704,PAYMENT::PAY_01616,payment
CUSTOMER::USER1704,IP::10.195.213.25,ip
CUSTOMER::USER1096,DEVICE::DEV_01617,device
CUSTOMER::USER1096,ADDRESS::ADDR_01617,address
CUSTOMER::USER1096,PAYMENT::PAY_01617,payment
CUSTOMER::USER1096,IP::10.39.229.236,ip
CUSTOMER::USER1182,DEVICE::DEV_01618,device
CUSTOMER::USER1182,ADDRESS::ADDR_01618,address
CUSTOMER::USER1182,PAYMENT::PAY_01618,payment
CUSTOMER::USER1182,IP::10.185.27.18,ip
CUSTOMER::USER1245,DEVICE::DEV_01619,device
CUSTOMER::USER1245,ADDRESS::ADDR_01619,address
CUSTOMER::USER1245,PAYMENT::PAY_01619,payment
CUSTOMER::USER1245,IP::10.15.176.215,ip
CUSTOMER::USER1724,DEVICE::DEV_01620,device
CUSTOMER::USER1724,ADDRESS::ADDR_01620,address
CUSTOMER::USER1724,PAYMENT::PAY_01620,payment
CUSTOMER::USER1724,IP::10.161.67.193,ip
CUSTOMER::USER0956,DEVICE::DEV_01621,device
CUSTOMER::USER0956,ADDRESS::ADDR_01621,address
CUSTOMER::USER0956,PAYMENT::PAY_01621,payment
CUSTOMER::USER0956,IP::10.16.211.227,ip
CUSTOMER::USER0032,DEVICE::DEV_01622,device
CUSTOMER::USER0032,ADDRESS::ADDR_01622,address
CUSTOMER::USER0032,PAYMENT::PAY_01622,payment
CUSTOMER::USER0032,IP::10.183.224.149,ip
CUSTOMER::USER1351,DEVICE::DEV_01623,device
CUSTOMER::USER1351,ADDRESS::ADDR_01623,address
CUSTOMER::USER1351,PAYMENT::PAY_01623,payment
CUSTOMER::USER1351,IP::10.119.82.235,ip
CUSTOMER::USER1854,DEVICE::DEV_01624,device
CUSTOMER::USER1854,ADDRESS::ADDR_01624,address
CUSTOMER::USER1854,PAYMENT::PAY_01624,payment
CUSTOMER::USER1854,IP::10.178.49.244,ip
CUSTOMER::USER0379,DEVICE::DEV_01625,device
CUSTOMER::USER0379,ADDRESS::ADDR_01625,address
CUSTOMER::USER0379,PAYMENT::PAY_01625,payment
CUSTOMER::USER0379,IP::10.16.150.49,ip
CUSTOMER::USER0354,DEVICE::DEV_01626,device
CUSTOMER::USER0354,ADDRESS::ADDR_01626,address
CUSTOMER::USER0354,PAYMENT::PAY_01626,payment
CUSTOMER::USER0354,IP::10.169.105.112,ip
CUSTOMER::USER0087,DEVICE::DEV_01627,device
CUSTOMER::USER0087,ADDRESS::ADDR_01627,address
CUSTOMER::USER0087,PAYMENT::PAY_01627,payment
CUSTOMER::USER0087,IP::10.171.193.97,ip
CUSTOMER::USER0448,DEVICE::DEV_01628,device
CUSTOMER::USER0448,ADDRESS::ADDR_01628,address
CUSTOMER::USER0448,PAYMENT::PAY_01628,payment
CUSTOMER::USER0448,IP::10.254.127.41,ip
CUSTOMER::USER0560,DEVICE::DEV_01629,device
CUSTOMER::USER0560,ADDRESS::ADDR_01629,address
CUSTOMER::USER0560,PAYMENT::PAY_01629,payment
CUSTOMER::USER0560,IP::10.2.52.176,ip
CUSTOMER::USER1436,DEVICE::DEV_01630,device
CUSTOMER::USER1436,ADDRESS::ADDR_01630,address
CUSTOMER::USER1436,PAYMENT::PAY_01630,payment
CUSTOMER::USER1436,IP::10.138.86.123,ip
CUSTOMER::USER0979,DEVICE::DEV_01631,device
CUSTOMER::USER0979,ADDRESS::ADDR_01631,address
CUSTOMER::USER0979,PAYMENT::PAY_01631,payment
CUSTOMER::USER0979,IP::10.213.146.15,ip
CUSTOMER::USER0486,DEVICE::DEV_01632,device
CUSTOMER::USER0486,ADDRESS::ADDR_01632,address
CUSTOMER::USER0486,PAYMENT::PAY_01632,payment
CUSTOMER::USER0486,IP::10.13.123.103,ip
CUSTOMER::USER1299,DEVICE::DEV_01633,device
CUSTOMER::USER1299,ADDRESS::ADDR_01633,address
CUSTOMER::USER1299,PAYMENT::PAY_01633,payment
CUSTOMER::USER1299,IP::10.217.149.193,ip
CUSTOMER::USER0933,DEVICE::DEV_01634,device
CUSTOMER::USER0933,ADDRESS::ADDR_01634,address
CUSTOMER::USER0933,PAYMENT::PAY_01634,payment
CUSTOMER::USER0933,IP::10.149.88.167,ip
CUSTOMER::USER0814,DEVICE::DEV_01635,device
CUSTOMER::USER0814,ADDRESS::ADDR_01635,address
CUSTOMER::USER0814,PAYMENT::PAY_01635,payment
CUSTOMER::USER0814,IP::10.158.183.49,ip
CUSTOMER::USER1426,DEVICE::DEV_01636,device
CUSTOMER::USER1426,ADDRESS::ADDR_01636,address
CUSTOMER::USER1426,PAYMENT::PAY_01636,payment
CUSTOMER::USER1426,IP::10.163.73.201,ip
CUSTOMER::USER0397,DEVICE::DEV_01637,device
CUSTOMER::USER0397,ADDRESS::ADDR_01637,address
CUSTOMER::USER0397,PAYMENT::PAY_01637,payment
CUSTOMER::USER0397,IP::10.203.159.241,ip
CUSTOMER::USER1211,DEVICE::DEV_01638,device
CUSTOMER::USER1211,ADDRESS::ADDR_01638,address
CUSTOMER::USER1211,PAYMENT::PAY_01638,payment
CUSTOMER::USER1211,IP::10.137.7.154,ip
CUSTOMER::USER0702,DEVICE::DEV_01639,device
CUSTOMER::USER0702,ADDRESS::ADDR_01639,address
CUSTOMER::USER0702,PAYMENT::PAY_01639,payment
CUSTOMER::USER0702,IP::10.198.26.27,ip
CUSTOMER::USER0547,DEVICE::DEV_01640,device
CUSTOMER::USER0547,ADDRESS::ADDR_01640,address
CUSTOMER::USER0547,PAYMENT::PAY_01640,payment
CUSTOMER::USER0547,IP::10.70.215.134,ip
CUSTOMER::USER0708,DEVICE::DEV_01641,device
CUSTOMER::USER0708,ADDRESS::ADDR_01641,address
CUSTOMER::USER0708,PAYMENT::PAY_01641,payment
CUSTOMER::USER0708,IP::10.249.222.141,ip
CUSTOMER::USER0386,DEVICE::DEV_01642,device
CUSTOMER::USER0386,ADDRESS::ADDR_01642,address
CUSTOMER::USER0386,PAYMENT::PAY_01642,payment
CUSTOMER::USER0386,IP::10.173.85.23,ip
CUSTOMER::USER0169,DEVICE::DEV_01643,device
CUSTOMER::USER0169,ADDRESS::ADDR_01643,address
CUSTOMER::USER0169,PAYMENT::PAY_01643,payment
CUSTOMER::USER0169,IP::10.102.151.47,ip
CUSTOMER::USER1643,DEVICE::DEV_01644,device
CUSTOMER::USER1643,ADDRESS::ADDR_01644,address
CUSTOMER::USER1643,PAYMENT::PAY_01644,payment
CUSTOMER::USER1643,IP::10.57.4.187,ip
CUSTOMER::USER0597,DEVICE::DEV_01645,device
CUSTOMER::USER0597,ADDRESS::ADDR_01645,address
CUSTOMER::USER0597,PAYMENT::PAY_01645,payment
CUSTOMER::USER0597,IP::10.229.211.97,ip
CUSTOMER::USER1582,DEVICE::DEV_01646,device
CUSTOMER::USER1582,ADDRESS::ADDR_01646,address
CUSTOMER::USER1582,PAYMENT::PAY_01646,payment
CUSTOMER::USER1582,IP::10.151.245.151,ip
CUSTOMER::USER1159,DEVICE::DEV_01647,device
CUSTOMER::USER1159,ADDRESS::ADDR_01647,address
CUSTOMER::USER1159,PAYMENT::PAY_01647,payment
CUSTOMER::USER1159,IP::10.76.87.185,ip
CUSTOMER::USER1017,DEVICE::DEV_01648,device
CUSTOMER::USER1017,ADDRESS::ADDR_01648,address
CUSTOMER::USER1017,PAYMENT::PAY_01648,payment
CUSTOMER::USER1017,IP::10.114.213.220,ip
CUSTOMER::USER0544,DEVICE::DEV_01649,device
CUSTOMER::USER0544,ADDRESS::ADDR_01649,address
CUSTOMER::USER0544,PAYMENT::PAY_01649,payment
CUSTOMER::USER0544,IP::10.10.184.94,ip
CUSTOMER::USER0043,DEVICE::DEV_01650,device
CUSTOMER::USER0043,ADDRESS::ADDR_01650,address
CUSTOMER::USER0043,PAYMENT::PAY_01650,payment
CUSTOMER::USER0043,IP::10.133.68.94,ip
CUSTOMER::USER1527,DEVICE::DEV_01651,device
CUSTOMER::USER1527,ADDRESS::ADDR_01651,address
CUSTOMER::USER1527,PAYMENT::PAY_01651,payment
CUSTOMER::USER1527,IP::10.84.13.199,ip
CUSTOMER::USER0523,DEVICE::DEV_01652,device
CUSTOMER::USER0523,ADDRESS::ADDR_01652,address
CUSTOMER::USER0523,PAYMENT::PAY_01652,payment
CUSTOMER::USER0523,IP::10.37.96.50,ip
CUSTOMER::USER0634,DEVICE::DEV_01653,device
CUSTOMER::USER0634,ADDRESS::ADDR_01653,address
CUSTOMER::USER0634,PAYMENT::PAY_01653,payment
CUSTOMER::USER0634,IP::10.41.95.234,ip
CUSTOMER::USER0828,DEVICE::DEV_01654,device
CUSTOMER::USER0828,ADDRESS::ADDR_01654,address
CUSTOMER::USER0828,PAYMENT::PAY_01654,payment
CUSTOMER::USER0828,IP::10.240.97.129,ip
CUSTOMER::USER0275,DEVICE::DEV_01655,device
CUSTOMER::USER0275,ADDRESS::ADDR_01655,address
CUSTOMER::USER0275,PAYMENT::PAY_01655,payment
CUSTOMER::USER0275,IP::10.251.60.240,ip
CUSTOMER::USER1677,DEVICE::DEV_01656,device
CUSTOMER::USER1677,ADDRESS::ADDR_01656,address
CUSTOMER::USER1677,PAYMENT::PAY_01656,payment
CUSTOMER::USER1677,IP::10.27.58.86,ip
CUSTOMER::USER1105,DEVICE::DEV_01657,device
CUSTOMER::USER1105,ADDRESS::ADDR_01657,address
CUSTOMER::USER1105,PAYMENT::PAY_01657,payment
CUSTOMER::USER1105,IP::10.10.208.218,ip
CUSTOMER::USER1938,DEVICE::DEV_01658,device
CUSTOMER::USER1938,ADDRESS::ADDR_01658,address
CUSTOMER::USER1938,PAYMENT::PAY_01658,payment
CUSTOMER::USER1938,IP::10.98.213.197,ip
CUSTOMER::USER0810,DEVICE::DEV_01659,device
CUSTOMER::USER0810,ADDRESS::ADDR_01659,address
CUSTOMER::USER0810,PAYMENT::PAY_01659,payment
CUSTOMER::USER0810,IP::10.204.204.146,ip
CUSTOMER::USER0441,DEVICE::ABUSE_DEV_013,device
CUSTOMER::USER0441,ADDRESS::ADDR_01660,address
CUSTOMER::USER0441,PAYMENT::ABUSE_PAY_013,payment
CUSTOMER::USER0441,IP::10.29.235.155,ip
DEVICE::ABUSE_DEV_013,CUSTOMER::USER0567,device
DEVICE::ABUSE_DEV_013,CUSTOMER::USER1687,device
CUSTOMER::USER1673,DEVICE::DEV_01661,device
CUSTOMER::USER1673,ADDRESS::ADDR_01661,address
CUSTOMER::USER1673,PAYMENT::PAY_01661,payment
CUSTOMER::USER1673,IP::10.229.244.48,ip
CUSTOMER::USER1241,DEVICE::DEV_01662,device
CUSTOMER::USER1241,ADDRESS::ADDR_01662,address
CUSTOMER::USER1241,PAYMENT::PAY_01662,payment
CUSTOMER::USER1241,IP::10.103.49.13,ip
CUSTOMER::USER0496,DEVICE::DEV_01663,device
CUSTOMER::USER0496,ADDRESS::ADDR_01663,address
CUSTOMER::USER0496,PAYMENT::PAY_01663,payment
CUSTOMER::USER0496,IP::10.246.235.237,ip
CUSTOMER::USER0559,DEVICE::DEV_01664,device
CUSTOMER::USER0559,ADDRESS::ADDR_01664,address
CUSTOMER::USER0559,PAYMENT::PAY_01664,payment
CUSTOMER::USER0559,IP::10.225.165.133,ip
CUSTOMER::USER1607,DEVICE::DEV_01665,device
CUSTOMER::USER1607,ADDRESS::ADDR_01665,address
CUSTOMER::USER1607,PAYMENT::PAY_01665,payment
CUSTOMER::USER1607,IP::10.252.141.164,ip
CUSTOMER::USER0050,DEVICE::DEV_01666,device
CUSTOMER::USER0050,ADDRESS::ADDR_01666,address
CUSTOMER::USER0050,PAYMENT::PAY_01666,payment
CUSTOMER::USER0050,IP::10.54.190.209,ip
CUSTOMER::USER1384,DEVICE::DEV_01667,device
CUSTOMER::USER1384,ADDRESS::ADDR_01667,address
CUSTOMER::USER1384,PAYMENT::PAY_01667,payment
CUSTOMER::USER1384,IP::10.173.127.51,ip
CUSTOMER::USER1466,DEVICE::DEV_01668,device
CUSTOMER::USER1466,ADDRESS::ADDR_01668,address
CUSTOMER::USER1466,PAYMENT::PAY_01668,payment
CUSTOMER::USER1466,IP::10.9.160.174,ip
CUSTOMER::USER1109,DEVICE::DEV_01669,device
CUSTOMER::USER1109,ADDRESS::ADDR_01669,address
CUSTOMER::USER1109,PAYMENT::PAY_01669,payment
CUSTOMER::USER1109,IP::10.197.242.127,ip
CUSTOMER::USER1339,DEVICE::DEV_01670,device
CUSTOMER::USER1339,ADDRESS::ADDR_01670,address
CUSTOMER::USER1339,PAYMENT::PAY_01670,payment
CUSTOMER::USER1339,IP::10.211.182.71,ip
CUSTOMER::USER0093,DEVICE::DEV_01671,device
CUSTOMER::USER0093,ADDRESS::ADDR_01671,address
CUSTOMER::USER0093,PAYMENT::PAY_01671,payment
CUSTOMER::USER0093,IP::10.215.14.153,ip
CUSTOMER::USER1094,DEVICE::DEV_01672,device
CUSTOMER::USER1094,ADDRESS::ADDR_01672,address
CUSTOMER::USER1094,PAYMENT::PAY_01672,payment
CUSTOMER::USER1094,IP::10.239.168.239,ip
CUSTOMER::USER0753,DEVICE::DEV_01673,device
CUSTOMER::USER0753,ADDRESS::ADDR_01673,address
CUSTOMER::USER0753,PAYMENT::PAY_01673,payment
CUSTOMER::USER0753,IP::10.15.136.199,ip
CUSTOMER::USER1742,DEVICE::DEV_01674,device
CUSTOMER::USER1742,ADDRESS::ADDR_01674,address
CUSTOMER::USER1742,PAYMENT::PAY_01674,payment
CUSTOMER::USER1742,IP::10.164.224.118,ip
CUSTOMER::USER0391,DEVICE::DEV_01675,device
CUSTOMER::USER0391,ADDRESS::ADDR_01675,address
CUSTOMER::USER0391,PAYMENT::PAY_01675,payment
CUSTOMER::USER0391,IP::10.174.107.222,ip
CUSTOMER::USER1832,DEVICE::DEV_01676,device
CUSTOMER::USER1832,ADDRESS::ADDR_01676,address
CUSTOMER::USER1832,PAYMENT::PAY_01676,payment
CUSTOMER::USER1832,IP::10.31.65.25,ip
CUSTOMER::USER1118,DEVICE::DEV_01677,device
CUSTOMER::USER1118,ADDRESS::ADDR_01677,address
CUSTOMER::USER1118,PAYMENT::PAY_01677,payment
CUSTOMER::USER1118,IP::10.179.60.81,ip
CUSTOMER::USER1036,DEVICE::DEV_01678,device
CUSTOMER::USER1036,ADDRESS::ADDR_01678,address
CUSTOMER::USER1036,PAYMENT::PAY_01678,payment
CUSTOMER::USER1036,IP::10.213.92.38,ip
CUSTOMER::USER1601,DEVICE::DEV_01679,device
CUSTOMER::USER1601,ADDRESS::ADDR_01679,address
CUSTOMER::USER1601,PAYMENT::PAY_01679,payment
CUSTOMER::USER1601,IP::10.6.58.233,ip
CUSTOMER::USER1521,DEVICE::DEV_01680,device
CUSTOMER::USER1521,ADDRESS::ADDR_01680,address
CUSTOMER::USER1521,PAYMENT::PAY_01680,payment
CUSTOMER::USER1521,IP::10.140.253.55,ip
CUSTOMER::USER1630,DEVICE::DEV_01681,device
CUSTOMER::USER1630,ADDRESS::ADDR_01681,address
CUSTOMER::USER1630,PAYMENT::PAY_01681,payment
CUSTOMER::USER1630,IP::10.90.42.102,ip
CUSTOMER::USER1054,DEVICE::DEV_01682,device
CUSTOMER::USER1054,ADDRESS::ADDR_01682,address
CUSTOMER::USER1054,PAYMENT::PAY_01682,payment
CUSTOMER::USER1054,IP::10.144.206.94,ip
CUSTOMER::USER0532,DEVICE::DEV_01683,device
CUSTOMER::USER0532,ADDRESS::ADDR_01683,address
CUSTOMER::USER0532,PAYMENT::PAY_01683,payment
CUSTOMER::USER0532,IP::10.196.160.75,ip
CUSTOMER::USER0228,DEVICE::DEV_01684,device
CUSTOMER::USER0228,ADDRESS::ADDR_01684,address
CUSTOMER::USER0228,PAYMENT::PAY_01684,payment
CUSTOMER::USER0228,IP::10.232.111.39,ip
CUSTOMER::USER1980,DEVICE::DEV_01685,device
CUSTOMER::USER1980,ADDRESS::ADDR_01685,address
CUSTOMER::USER1980,PAYMENT::PAY_01685,payment
CUSTOMER::USER1980,IP::10.245.233.13,ip
CUSTOMER::USER1424,DEVICE::DEV_01686,device
CUSTOMER::USER1424,ADDRESS::ADDR_01686,address
CUSTOMER::USER1424,PAYMENT::PAY_01686,payment
CUSTOMER::USER1424,IP::10.230.241.211,ip
CUSTOMER::USER1480,DEVICE::DEV_01687,device
CUSTOMER::USER1480,ADDRESS::ADDR_01687,address
CUSTOMER::USER1480,PAYMENT::PAY_01687,payment
CUSTOMER::USER1480,IP::10.65.161.137,ip
CUSTOMER::USER0593,DEVICE::DEV_01688,device
CUSTOMER::USER0593,ADDRESS::ADDR_01688,address
CUSTOMER::USER0593,PAYMENT::PAY_01688,payment
CUSTOMER::USER0593,IP::10.158.157.163,ip
CUSTOMER::USER0585,DEVICE::DEV_01689,device
CUSTOMER::USER0585,ADDRESS::ADDR_01689,address
CUSTOMER::USER0585,PAYMENT::PAY_01689,payment
CUSTOMER::USER0585,IP::10.131.176.134,ip
CUSTOMER::USER1337,DEVICE::DEV_01690,device
CUSTOMER::USER1337,ADDRESS::ADDR_01690,address
CUSTOMER::USER1337,PAYMENT::PAY_01690,payment
CUSTOMER::USER1337,IP::10.5.9.244,ip
CUSTOMER::USER0520,DEVICE::DEV_01691,device
CUSTOMER::USER0520,ADDRESS::ADDR_01691,address
CUSTOMER::USER0520,PAYMENT::PAY_01691,payment
CUSTOMER::USER0520,IP::10.231.149.45,ip
CUSTOMER::USER1949,DEVICE::DEV_01692,device
CUSTOMER::USER1949,ADDRESS::ADDR_01692,address
CUSTOMER::USER1949,PAYMENT::PAY_01692,payment
CUSTOMER::USER1949,IP::10.199.37.96,ip
